Победу одержал случайный игрок!;Он играл за нолики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал случайный игрок!;Он играл за нолики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
НИЧЬЯ!
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Количество побед у умного соперника крестиками: 45Ноликами 38 Проигрышей крестиками: 5 Ноликами 11 Ничьих: 1
Количество побед у случайного игрока крестиками: 11Ноликами 5Проигрышей крестиками: 0Ноликами 0Ничьих: 1
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал случайный игрок!;Он играл за нолики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал случайный игрок!;Он играл за нолики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал случайный игрок!;Он играл за нолики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал случайный игрок!;Он играл за нолики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал случайный игрок!;Он играл за нолики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
НИЧЬЯ!
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Количество побед у умного соперника крестиками: 45Ноликами 38 Проигрышей крестиками: 5 Ноликами 11 Ничьих: 1
Количество побед у случайного игрока крестиками: 11Ноликами 5Проигрышей крестиками: 0Ноликами 45Ничьих: 1
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал случайный игрок!;Он играл за нолики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал случайный игрок!;Он играл за нолики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал случайный игрок!;Он играл за нолики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал случайный игрок!;Он играл за нолики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал случайный игрок!;Он играл за нолики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
НИЧЬЯ!
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Количество побед у умного соперника крестиками: 83Ноликами 38 Проигрышей крестиками: 5 Ноликами 11 Ничьих: 1
Количество побед у случайного игрока крестиками: 11Ноликами 5Проигрышей крестиками: 0Ноликами 83Ничьих: 1
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал случайный игрок!;Он играл за нолики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал случайный игрок!;Он играл за нолики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал случайный игрок!;Он играл за нолики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал случайный игрок!;Он играл за нолики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал случайный игрок!;Он играл за нолики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
НИЧЬЯ!
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Количество побед у умного соперника крестиками: 45Ноликами 38 Проигрышей крестиками: 5 Ноликами 11 Ничьих: 1
Количество побед у случайного игрока крестиками: 11Ноликами 5Проигрышей крестиками: 0Ноликами 45Ничьих: 1
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал случайный игрок!;Он играл за нолики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал случайный игрок!;Он играл за нолики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал случайный игрок!;Он играл за нолики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал случайный игрок!;Он играл за нолики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал случайный игрок!;Он играл за нолики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
НИЧЬЯ!
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Количество побед у умного соперника крестиками: 45Ноликами 38 Проигрышей крестиками: 5 Ноликами 11 Ничьих: 1
Количество побед у случайного игрока крестиками: 11Ноликами 5Проигрышей крестиками: 0Ноликами 45Ничьих: 1
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Количество побед у умного соперника крестиками: 5Ноликами 4Проигрышей крестиками: 0Ноликами 1Ничьих: 0
Количество побед у игрока крестиками: 1Ноликами 0Проигрышей крестиками: 4Ноликами 5Ничьих: 0
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Количество побед у умного соперника крестиками: 5Ноликами 5 Проигрышей крестиками: 0 Ноликами 0 Ничьих: 0
Количество побед у случайного игрока крестиками: 0Ноликами 0Проигрышей крестиками: 0Ноликами 5Ничьих: 0
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал случайный игрок!;Он играл за нолики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал случайный игрок!;Он играл за крестики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
Победу одержал противник!;Он играл за нолики
Победу одержал противник!;Он играл за крестики
